ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13201843,JG413787,9/6/23 15:28,016XX W 57TH ST,2028,NARCOTICS,POSSESS - SYNTHETIC DRUGS,STREET,TRUE,FALSE,715,7,16,67,18,1166185,1866906,2023,9/14/23 15:43,41.79036644,-87.6661808,"(41.790366443, -87.6661808)"
13202168,JG414185,9/6/23 13:15,058XX N RIDGE AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,ALLEY,FALSE,FALSE,2013,20,48,77,17,1165024,1939181,2023,9/14/23 15:43,41.98871923,-87.66838421,"(41.988719229, -87.668384208)"
13201550,JG413115,9/6/23 7:12,047XX S MARSHFIELD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,NURSING / RETIREMENT HOME,FALSE,TRUE,931,9,20,61,08A,1166137,1873359,2023,9/14/23 15:43,41.80807526,-87.66617316,"(41.80807526, -87.666173157)"
13201910,JG413571,9/6/23 13:00,017XX W 87TH ST,041A,BATTERY,AGGRAVATED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,2221,22,18,71,04B,1166065,1846996,2023,9/14/23 15:43,41.73573325,-87.66718617,"(41.735733251, -87.667186172)"
13201915,JG414045,9/6/23 8:00,070XX S CHAPPEL AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,331,3,5,43,08B,1191093,1858802,2023,9/14/23 15:43,41.76756177,-87.57511285,"(41.767561769, -87.575112845)"
13201106,JG412958,9/6/23 0:51,007XX W ROOSEVELT RD,031A,ROBBERY,ARMED - HANDGUN,STREET,FALSE,FALSE,1232,12,28,28,3,1171334,1894932,2023,9/14/23 15:43,41.8671612,-87.64647918,"(41.8671612, -87.646479181)"
13202094,JG413919,9/6/23 13:00,036XX W BELMONT AVE,890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,2523,25,35,21,6,1151373,1921031,2023,9/14/23 15:43,41.93919427,-87.71907298,"(41.939194266, -87.719072976)"
13201617,JG413451,9/6/23 11:24,001XX W 111TH ST,560,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),TRUE,FALSE,513,5,9,49,08A,1177253,1831346,2023,9/14/23 15:43,41.69254258,-87.62666825,"(41.692542579, -87.626668247)"
13201648,JG413506,9/6/23 12:36,074XX S ASHLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,WAREHOUSE,FALSE,FALSE,735,7,17,67,14,1166969,1855475,2023,9/14/23 15:43,41.75898158,-87.66363247,"(41.75898158, -87.663632474)"
13202198,JG414268,9/6/23 21:30,007XX E 95TH ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,FALSE,FALSE,633,6,8,49,15,1182869,1842140,2023,9/14/23 15:43,41.72203442,-87.6057734,"(41.722034416, -87.605773396)"
13202838,JG414946,9/6/23 14:30,063XX S MARYLAND AVE,620,BURGLARY,UNLAWFUL ENTRY,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,312,3,20,42,5,1183000,1863278,2023,9/14/23 15:43,41.78003628,-87.60463783,"(41.780036279, -87.604637829)"
13201987,JG413764,9/6/23 13:15,014XX N WASHTENAW AVE,560,ASSAULT,SIMPLE,SCHOOL - PUBLIC GROUNDS,FALSE,FALSE,1423,14,26,24,08A,1158154,1909382,2023,9/14/23 15:43,41.90709251,-87.69446985,"(41.907092509, -87.694469854)"
13202223,JG414220,9/6/23 21:15,078XX S HALSTED ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,TRUE,FALSE,621,6,17,71,14,1172330,1852799,2023,9/14/23 15:43,41.75152209,-87.64406329,"(41.751522091, -87.644063286)"
13201450,JG413317,9/6/23 10:14,044XX N CICERO AVE,860,THEFT,RETAIL THEFT,GAS STATION,FALSE,FALSE,1722,17,45,15,6,1143567,1928959,2023,9/14/23 15:43,41.9610993,-87.74756329,"(41.961099303, -87.74756329)"
13201798,JG413679,9/6/23 13:30,086XX S STONY ISLAND AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,SIDEWALK,TRUE,FALSE,412,4,8,45,26,1188313,1847852,2023,9/14/23 15:43,41.73758075,-87.58565139,"(41.737580752, -87.585651392)"
13202413,JG414473,9/6/23 20:57,048XX S LAKE PARK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,222,2,4,39,14,1186953,1873098,2023,9/14/23 15:43,41.80689027,-87.58983438,"(41.806890268, -87.589834384)"
13202624,JG414673,9/6/23 22:30,010XX E 132ND ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,533,5,10,54,7,1185798,1818044,2023,9/14/23 15:43,41.65584344,-87.59580069,"(41.655843444, -87.595800693)"
13202297,JG414280,9/6/23 21:30,025XX N ELSTON AVE,560,ASSAULT,SIMPLE,DEPARTMENT STORE,FALSE,FALSE,1432,14,32,22,08A,1161467,1917112,2023,9/14/23 15:43,41.92823582,-87.68208415,"(41.928235818, -87.682084152)"
13208049,JG421085,7/11/23 9:20,019XX W CARROLL AVE,460,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1223,12,27,28,08B,1163513,1902357,2023,9/14/23 15:41,41.88770416,-87.67498199,"(41.887704163, -87.674981991)"
13202963,JG415040,9/6/23 13:00,036XX S STATE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER (SPECIFY),FALSE,FALSE,213,2,3,35,11,1176893,1880831,2023,9/14/23 15:43,41.82834318,-87.6264976,"(41.828343176, -87.626497604)"
13201502,JG413214,9/6/23 9:02,096XX S OGLESBY AVE,041A,BATTERY,AGGRAVATED - HANDGUN,RESIDENCE,FALSE,TRUE,431,4,7,51,04B,1193777,1841456,2023,9/14/23 15:43,41.71989754,-87.56584207,"(41.719897535, -87.565842073)"
13202032,JG414166,9/6/23 19:13,006XX E 69TH ST,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,321,3,6,42,08B,1181907,1859412,2023,9/14/23 15:43,41.76945295,-87.6087643,"(41.769452949, -87.6087643)"
13208573,JG421611,8/25/23 15:00,021XX N CALIFORNIA AVE,584,STALKING,VIOLATION OF STALKING NO CONTACT ORDER,POLICE FACILITY / VEHICLE PARKING LOT,FALSE,TRUE,1414,14,1,22,26,1157345,1914452,2023,9/14/23 15:41,41.92102149,-87.69730355,"(41.921021491, -87.69730355)"
13202325,JG414218,9/6/23 21:15,006XX E 115TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESTAURANT,FALSE,TRUE,531,5,9,50,26,1182383,1828813,2023,9/14/23 15:43,41.68547466,-87.60796468,"(41.685474655, -87.607964681)"
13202290,JG412951,9/6/23 0:30,081XX S MARSHFIELD AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,614,6,17,71,08A,1166760,1850662,2023,9/14/23 15:43,41.7457785,-87.66453557,"(41.745778498, -87.664535567)"
13204453,JG416319,9/6/23 11:30,025XX N NORMANDY AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,2512,25,36,18,6,1131321,1916235,2023,9/14/23 15:43,41.9264041,-87.79288181,"(41.926404101, -87.792881805)"
13208128,JG421261,9/1/23 0:30,040XX S MICHIGAN AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,213,2,3,38,6,1177825,1878282,2023,9/14/23 15:41,41.82132742,-87.62315551,"(41.82132742, -87.623155514)"
13202551,JG414575,9/6/23 22:00,080XX S YATES BLVD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,414,4,7,46,7,1193586,1852201,2023,9/14/23 15:43,41.74938744,-87.56619085,"(41.749387444, -87.566190849)"
13202177,JG414122,9/6/23 19:15,053XX W NORTH AVE,033A,ROBBERY,ATTEMPT ARMED - HANDGUN,SIDEWALK,TRUE,FALSE,2532,25,37,25,3,1140645,1910122,2023,12/13/23 15:40,41.90946298,-87.75877039,"(41.909462982, -87.758770392)"
13203380,JG415510,9/6/23 10:00,043XX W WILCOX ST,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,APARTMENT,FALSE,FALSE,1115,11,28,26,11,1147446,1898983,2023,9/14/23 15:43,41.87876863,-87.73407202,"(41.878768626, -87.734072016)"
13202365,JG414353,9/6/23 0:45,107XX S BENSLEY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,434,4,10,51,14,1194566,1834212,2023,9/14/23 15:43,41.69999994,-87.56318954,"(41.699999944, -87.563189544)"
13208342,JG421517,7/10/23 0:00,085XX S KILDARE AVE,1155,DECEPTIVE PRACTICE,AGGRAVATED FINANCIAL IDENTITY THEFT,RESIDENCE,FALSE,FALSE,834,8,18,70,11,1149243,1847491,2023,9/14/23 15:41,41.73743239,-87.72880364,"(41.737432391, -87.728803639)"
13203750,JG414797,9/6/23 18:00,044XX S LAKE PARK AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,222,2,4,39,6,1185081,1875611,2023,9/14/23 15:43,41.81383036,-87.59662118,"(41.813830355, -87.596621175)"
13202936,JG414579,9/6/23 18:00,048XX S DORCHESTER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,222,2,4,39,14,1186380,1873171,2023,9/14/23 15:43,41.80710417,-87.59193362,"(41.807104168, -87.591933624)"
13206134,JG414066,9/6/23 18:40,059XX W FULLERTON AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,FALSE,FALSE,2515,25,30,19,15,1136227,1915332,2023,9/14/23 15:43,41.9238399,-87.77487583,"(41.923839898, -87.774875827)"
13202511,JG414538,9/6/23 18:00,019XX W HOOD AVE,920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,FALSE,FALSE,2413,24,40,2,7,1162088,1940755,2023,9/14/23 15:43,41.99310038,-87.67913892,"(41.993100382, -87.679138918)"
13207997,JG421117,8/28/23 9:00,006XX W 65TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,TRUE,723,7,6,68,08A,1172916,1861779,2023,9/14/23 15:41,41.7761514,-87.64165127,"(41.776151397, -87.641651267)"
13201632,JG413481,9/6/23 12:05,028XX W LYNDALE ST,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1414,14,1,22,5,1157028,1914958,2023,9/14/23 15:43,41.92241644,-87.69845452,"(41.92241644, -87.698454519)"
13201275,JG413118,9/6/23 0:01,007XX N NOBLE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1215,12,27,24,14,1166921,1905216,2023,9/14/23 15:43,41.89547703,-87.66238468,"(41.895477034, -87.662384681)"
13201153,JG412954,9/6/23 0:30,008XX W JUNIOR TER,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,TRUE,1915,19,46,3,6,1169959,1928885,2023,9/14/23 15:43,41.96036017,-87.65053465,"(41.960360168, -87.650534646)"
13201715,JG413667,9/6/23 14:30,002XX W 103RD ST,051A,ASSAULT,AGGRAVATED - HANDGUN,GAS STATION,FALSE,FALSE,511,5,9,49,04A,1176618,1836644,2023,9/14/23 15:43,41.70709533,-87.62883442,"(41.707095328, -87.628834415)"
13201812,JG413769,9/6/23 15:39,0000X E ROOSEVELT RD,141C,WEAPONS VIOLATION,UNLAWFUL USE - OTHER DANGEROUS WEAPON,CTA TRAIN,TRUE,FALSE,123,1,4,32,15,1176818,1895074,2023,9/14/23 15:43,41.86742869,-87.62634257,"(41.867428687, -87.626342565)"
13208237,JG407078,8/31/23 15:15,065XX S CHAMPLAIN AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,321,3,20,42,08B,1181693,1861749,2023,9/14/23 15:41,41.77587085,-87.60947662,"(41.77587085, -87.609476619)"
13201408,JG413283,9/6/23 9:30,031XX W 63RD ST,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT / GARAGE (NON RESIDENTIAL),TRUE,FALSE,823,8,14,66,26,1156353,1862684,2023,9/14/23 15:43,41.77898437,-87.70234602,"(41.778984374, -87.702346016)"
13201371,JG413219,9/6/23 8:30,093XX S PRINCETON AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,SCHOOL - PUBLIC GROUNDS,FALSE,FALSE,634,6,9,49,7,1176208,1843329,2023,9/14/23 15:43,41.72544908,-87.63013588,"(41.725449081, -87.630135884)"
13201764,JG413733,9/6/23 14:20,052XX W CARMEN AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,1623,16,45,11,08A,1140457,1933416,2023,9/14/23 15:43,41.97338746,-87.75888758,"(41.973387463, -87.758887581)"
13202015,JG413841,9/6/23 15:00,042XX S MICHIGAN AVE,430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CHA HALLWAY / STAIRWELL / ELEVATOR,FALSE,FALSE,213,2,3,38,04B,1177861,1877004,2023,9/14/23 15:43,41.81781967,-87.6230622,"(41.817819665, -87.623062204)"
13202474,JG413489,9/6/23 12:19,056XX S WABASH AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,TRUE,225,2,20,40,5,1177676,1867664,2023,9/14/23 15:43,41.79219405,-87.62402359,"(41.792194049, -87.624023589)"
13208453,JG421430,8/29/23 12:00,123XX S LOWE AVE,820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,523,5,9,53,6,1174215,1823040,2023,9/14/23 15:41,41.66981745,-87.63803626,"(41.669817453, -87.638036256)"
13202798,JG414924,9/6/23 23:00,022XX W MEDILL AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1432,14,32,22,6,1161087,1915634,2023,9/14/23 15:43,41.924188,-87.68352167,"(41.924187998, -87.683521674)"
13202237,JG414319,9/6/23 22:30,020XX N KEELER AVE,141B,WEAPONS VIOLATION,UNLAWFUL USE - OTHER FIREARM,RESIDENCE,FALSE,FALSE,2525,25,35,20,15,1148051,1913300,2023,9/14/23 15:43,41.91804437,-87.73148177,"(41.91804437, -87.731481769)"
13203928,JG416188,9/6/23 23:00,008XX N ORLEANS ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1823,18,2,8,6,1173766,1906138,2023,9/14/23 15:43,41.89785741,-87.63721735,"(41.897857414, -87.637217353)"
13201490,JG413404,9/6/23 0:01,042XX N ALBANY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1724,17,33,16,14,1154958,1928005,2023,9/14/23 15:43,41.95826015,-87.70570938,"(41.95826015, -87.705709377)"
13201573,JG413460,9/6/23 12:01,073XX W FOSTER AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1613,16,41,10,6,1126232,1933708,2023,9/14/23 15:43,41.97443857,-87.81119077,"(41.97443857, -87.81119077)"
13201951,JG413965,9/6/23 10:00,047XX S ADA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,933,9,20,61,14,1168130,1873248,2023,9/14/23 15:43,41.80772798,-87.65886653,"(41.807727976, -87.658866528)"
13201891,JG413666,9/6/23 13:51,025XX N CLARK ST,820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,1935,19,43,7,6,1172204,1917545,2023,9/14/23 15:43,41.92919343,-87.64261696,"(41.929193427, -87.642616961)"
13202154,JG414186,9/6/23 20:25,048XX W FULLERTON AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,2522,25,31,19,6,1143780,1915524,2023,9/14/23 15:43,41.92422843,-87.74711798,"(41.924228431, -87.747117979)"
13202689,JG414731,9/7/23 0:00,044XX S LAKE PARK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,222,2,4,39,14,1185081,1875611,2023,9/14/23 15:43,41.81383036,-87.59662118,"(41.813830355, -87.596621175)"
13202190,JG414252,9/6/23 21:40,035XX W 12TH PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1021,10,24,29,08B,1152974,1894061,2023,9/14/23 15:43,41.86515441,-87.71390456,"(41.86515441, -87.713904555)"
13201609,JG413418,9/6/23 11:00,046XX N CENTRAL AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1622,16,45,15,08B,1138159,1930578,2023,9/14/23 15:43,41.96564171,-87.76740693,"(41.965641712, -87.76740693)"
13202581,JG414699,9/6/23 20:00,100XX S CALIFORNIA AVE,810,THEFT,OVER $500,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,2211,22,19,72,6,1159461,1837723,2023,9/14/23 15:43,41.7104243,-87.69163414,"(41.710424297, -87.691634141)"
13202219,JG413946,9/6/23 16:10,023XX W 21ST ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,FALSE,FALSE,1234,12,25,31,15,1161129,1890016,2023,9/14/23 15:43,41.85388916,-87.68407958,"(41.85388916, -87.684079576)"
13201478,JG413304,9/6/23 9:40,057XX W MADISON ST,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,GAS STATION,TRUE,FALSE,1513,15,29,25,18,1138058,1899436,2023,9/14/23 15:43,41.88018642,-87.76853246,"(41.880186421, -87.768532463)"
13202134,JG413997,9/6/23 17:46,044XX N ELSTON AVE,530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,FALSE,FALSE,1722,17,39,14,04A,1148260,1929083,2023,9/14/23 15:43,41.96135024,-87.73030597,"(41.961350237, -87.730305967)"
13207917,JG420974,9/6/23 14:30,039XX W 79TH ST,810,THEFT,OVER $500,SCHOOL - PUBLIC BUILDING,FALSE,FALSE,834,8,18,70,6,1151370,1851889,2023,9/14/23 15:43,41.74946001,-87.72089612,"(41.749460005, -87.72089612)"
13203059,JG413980,9/6/23 17:10,038XX W POLK ST,460,BATTERY,SIMPLE,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,1133,11,24,26,08B,1150989,1896093,2023,9/14/23 15:43,41.87076952,-87.72113839,"(41.870769523, -87.721138394)"
13201861,JG413738,9/6/23 14:00,013XX E 72ND PL,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,324,3,8,43,7,1186461,1857200,2023,9/14/23 15:43,41.76327653,-87.59214149,"(41.763276531, -87.592141494)"
13203251,JG415441,9/6/23 20:26,052XX W GRAND AVE,820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,FALSE,FALSE,2515,25,36,19,6,1141191,1912901,2023,9/14/23 15:43,41.91707881,-87.75669596,"(41.917078812, -87.756695962)"
13205347,JG417375,9/6/23 22:30,028XX S PRAIRIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,133,1,4,35,14,1178513,1886018,2023,9/14/23 15:43,41.84253996,-87.62039608,"(41.842539961, -87.620396075)"
13202739,JG414876,9/6/23 18:00,064XX S CARPENTER ST,920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,724,7,16,68,7,1170422,1862040,2023,9/14/23 15:43,41.7769223,-87.65078648,"(41.776922295, -87.650786477)"
13201883,JG413661,9/6/23 14:00,064XX N RIDGE BLVD,495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,NURSING / RETIREMENT HOME,FALSE,FALSE,2412,24,50,2,04B,1162579,1942878,2023,9/14/23 15:43,41.99891565,-87.67727301,"(41.998915651, -87.67727301)"
13203682,JG414837,9/6/23 17:00,046XX W DIVERSEY AVE,820,THEFT,$500 AND UNDER,DEPARTMENT STORE,FALSE,FALSE,2521,25,31,20,6,1144951,1918212,2023,9/14/23 15:43,41.93158252,-87.74274717,"(41.931582515, -87.742747165)"
13202769,JG413893,9/6/23 16:34,006XX W JACKSON BLVD,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,121,1,34,28,6,1172223,1898889,2023,9/14/23 15:43,41.87799992,-87.64309875,"(41.87799992, -87.643098749)"
13202504,JG414534,9/6/23 10:00,005XX E 33RD PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,211,2,4,35,14,1180708,1882808,2023,9/14/23 15:43,41.83368122,-87.61243999,"(41.83368122, -87.612439993)"
13202229,JG414285,9/6/23 23:00,026XX W 13TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,FALSE,TRUE,1023,10,28,29,04A,1158791,1894033,2023,9/14/23 15:43,41.86496042,-87.6925509,"(41.864960415, -87.692550901)"
13201896,JG413878,9/6/23 16:30,059XX N WINTHROP AVE,560,ASSAULT,SIMPLE,SCHOOL - PUBLIC GROUNDS,FALSE,FALSE,2022,20,48,77,08A,1167793,1939432,2023,9/14/23 15:43,41.98934853,-87.65819227,"(41.989348532, -87.658192271)"
13208530,JG421738,7/16/23 2:00,014XX W LAKE ST,810,THEFT,OVER $500,BAR OR TAVERN,FALSE,FALSE,1224,12,27,28,6,1166633,1901539,2023,9/14/23 15:41,41.88539325,-87.66354785,"(41.885393253, -87.663547848)"
13201513,JG413337,9/6/23 10:10,035XX N CICERO AVE,460,BATTERY,SIMPLE,ALLEY,FALSE,FALSE,1731,17,30,15,08B,1143746,1923309,2023,9/14/23 15:43,41.94559185,-87.74704729,"(41.945591853, -87.747047289)"
13273619,JG500000,11/10/23 18:00,0000X W RANDOLPH ST,820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,111,1,34,32,6,1176102,1901284,2023,11/18/23 15:40,41.88448545,-87.62878394,"(41.884485451, -87.628783943)"
13203345,JG414934,9/7/23 11:10,012XX S Ashland ave,890,THEFT,FROM BUILDING,PARK PROPERTY,FALSE,FALSE,1233,12,28,28,6,1165915,1894632,2023,11/4/23 15:40,41.86645523,-87.66638156,"(41.86645523, -87.666381559)"
11630496,JC193727,3/16/19 11:35,045XX N LINCOLN AVE,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1911,19,47,4,6,,,2019,3/23/19 16:03,,,
11632505,JC196841,3/20/19 1:00,013XX W HOOD AVE,810,THEFT,OVER $500,OTHER,FALSE,FALSE,2433,24,48,77,6,,,2019,3/27/19 16:10,,,
11765926,JC358692,7/21/19 14:00,002XX W 87TH ST,810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,622,6,21,44,6,1176436,1847222,2019,9/15/23 15:41,41.73612686,-87.62918406,"(41.736126864, -87.629184056)"
11885224,JC502442,11/5/19 20:00,075XX S RHODES AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,FALSE,TRUE,624,6,6,69,3,1181207,1855239,2019,9/15/23 15:41,41.75801796,-87.61145853,"(41.75801796, -87.611458525)"
12491515,JE384510,9/15/18 8:00,002XX W RANDOLPH ST,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,COMMERCIAL / BUSINESS OFFICE,TRUE,FALSE,122,1,42,32,12,,,2018,9/15/23 15:41,,,
12622465,JF149923,2/19/22 10:36,010XX N FRANCISCO AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,HOSPITAL BUILDING / GROUNDS,TRUE,TRUE,1211,12,26,24,08B,1156861,1906972,2022,9/15/23 15:41,41.90050559,-87.69928504,"(41.900505589, -87.699285044)"
12640859,JF172230,3/13/22 5:15,012XX W PRATT BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,2431,24,49,1,08B,1166646,1945317,2022,9/15/23 15:41,42.00552183,-87.66224145,"(42.00552183, -87.662241448)"
12667337,JF203985,4/10/22 21:38,011XX N CHERRY AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,WAREHOUSE,TRUE,TRUE,1822,18,27,8,26,1169620,1907431,2022,9/15/23 15:41,41.90149679,-87.65240739,"(41.901496787, -87.652407386)"
12671049,JF208259,4/14/22 22:10,003XX E OHIO ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE - COMMERCIAL,TRUE,TRUE,1834,18,2,8,08B,1178915,1904276,2022,9/15/23 15:41,41.8926318,-87.61836282,"(41.892631803, -87.618362824)"
12610088,JF134608,9/1/21 0:01,066XX S GREEN ST,266,CRIMINAL SEXUAL ASSAULT,PREDATORY,RESIDENCE,FALSE,FALSE,723,7,16,68,2,,,2021,5/31/24 15:40,,,
12678035,JF216671,4/22/22 23:30,044XX N BROADWAY,810,THEFT,OVER $500,APARTMENT,TRUE,TRUE,1914,19,46,3,6,1168614,1929562,2022,9/15/23 15:41,41.96224718,-87.6554598,"(41.962247182, -87.6554598)"
12735680,JF286563,6/20/22 0:50,085XX S PEORIA ST,041A,BATTERY,AGGRAVATED - HANDGUN,SCHOOL - PUBLIC GROUNDS,FALSE,FALSE,613,6,17,71,04B,1171804,1848175,2022,9/15/23 15:41,41.73884477,-87.64612615,"(41.738844769, -87.646126146)"
12792322,JF354686,8/12/22 1:00,062XX S KILDARE AVE,263,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,TRUE,TRUE,813,8,13,65,2,1148777,1862896,2022,9/15/23 15:41,41.77971533,-87.7301152,"(41.779715327, -87.730115202)"
12829768,JF398130,9/16/22 7:00,030XX N WHIPPLE ST,320,ROBBERY,STRONG ARM - NO WEAPON,APARTMENT,FALSE,FALSE,1411,14,35,21,3,1155521,1919887,2022,9/15/23 15:41,41.93597248,-87.70385876,"(41.935972475, -87.703858758)"
12876410,JF454959,10/30/22 5:30,0000X E JACKSON BLVD,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,FALSE,FALSE,113,1,34,32,3,1176571,1899006,2022,9/15/23 15:41,41.87822391,-87.62713057,"(41.878223912, -87.627130568)"
12885646,JF465749,11/5/22 12:49,044XX W RICE ST,620,BURGLARY,UNLAWFUL ENTRY,WAREHOUSE,TRUE,FALSE,1111,11,37,23,5,1146532,1905297,2022,9/15/23 15:41,41.89611242,-87.73726704,"(41.896112422, -87.737267038)"
12893219,JF474959,11/14/22 17:00,012XX S INDEPENDENCE BLVD,325,ROBBERY,VEHICULAR HIJACKING,STREET,TRUE,FALSE,1011,10,24,29,3,1151289,1894080,2022,9/15/23 15:41,41.86523975,-87.72008978,"(41.865239745, -87.720089778)"
12983316,JG153083,7/22/22 18:30,065XX S FRANCISCO AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,TRUE,FALSE,831,8,15,66,17,,,2022,9/15/23 15:41,,,
13039389,JG220013,4/12/23 8:15,011XX S PULASKI RD,486,BATTERY,DOMESTIC BATTERY SIMPLE,GAS STATION,FALSE,TRUE,1132,11,24,29,08B,1149894,1894597,2023,9/15/23 15:41,41.86668568,-87.72519746,"(41.866685684, -87.725197461)"
13080472,JG269806,5/22/23 1:20,070XX S CORNELL AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,FALSE,FALSE,332,3,5,43,26,1188569,1858598,2023,9/15/23 15:41,41.76706266,-87.58437077,"(41.76706266, -87.584370768)"
13122119,JG319090,6/28/23 4:00,059XX W OHIO ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,TRUE,FALSE,1512,15,29,25,5,1136779,1903375,2023,9/15/23 15:41,41.89101856,-87.77313446,"(41.891018558, -87.773134462)"
